"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","sd_ob_nobs","sd_ow_nobs","n_both","mean_log_ratio","sd_log_ratio","n_ob_lt_ow","frac_ob_lt_ow_ci_lo","frac_ob_lt_ow_ci_hi","frac_ow_lt_ob_ci_lo","frac_ow_lt_ob_ci_hi","mean_ob_nobs_ci_lo","mean_ob_nobs_ci_hi","mean_ow_nobs_ci_lo","mean_ow_nobs_ci_hi","mean_log_ratio_ci_lo","mean_log_ratio_ci_hi"
10,1,0.7,0.2,1,0.5,50,1,0.04,0.92,0.04,12957.8,6282,4286.50822169909,0,50,1.12066652823099,0.317005267748,2,0.0110388843276198,0.13460090687507,0.811617530816572,0.968450485911407,11739.5878423365,14176.0121576635,6282,6282,-1.72751280028073,3.96884585674271
10,1,0.7,0.2,1,1,50,1,0.04,0.96,0,29984.98,6282,10135.5621260903,0,50,3.1385344926741,1.26908553274843,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,27104.4851150835,32865.4748849165,6282,6282,-8.26374663080784,14.540815616156
10,1,0.7,0.2,1,1.5,50,1,0.02,0.98,0,86133.2,8342.74,32975.7980943477,1771.41701390239,50,3.13691871759453,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,76761.5818741243,95504.8181258757,7839.3088548773,8846.17114512269,NA,NA
10,1,0.7,0.2,3,0.5,50,1,0.82,0,0.18,15568.9,27923.8,5227.02669316127,6184.25470737698,50,0.776282321583218,0.437189777274434,41,0.692039463256992,0.902298073297658,6.93889390390723e-18,0.0713475991333587,14083.3954502113,17054.4045497887,26166.2542585788,29681.3457414212,0.63828820074806,0.914276442418376
10,1,0.7,0.2,3,1,50,1,0.54,0.06,0.4,28601.54,36377.5,10832.2761175167,4132.02898349082,50,0.846793926228129,1.22047427548602,27,0.403988713991575,0.670303478077756,0.020614970348974,0.162170916888382,25523.0411895403,31680.0388104597,35203.1903560747,37551.8096439253,0.363990382705233,1.32959746975103
10,1,0.7,0.2,3,1.5,50,1,0.08,0.62,0.3,64103.76,44998.98,23946.3836906451,10214.9263225489,50,1.79284008789211,1.90138066961776,4,0.031549514088593,0.188382469183428,0.48150446930993,0.741372106898064,57298.2730546244,70909.2469453756,42095.930060011,47902.029939989,-1.23268085558934,4.81836103137356
10,1,0.7,0.2,5,0.5,50,1,1,0,0,16091.44,59088,5612.80200736473,0,50,1.3807011503648,0.460356194898741,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,14496.2993189868,17686.5806810132,59088,59088,1.2498693673666,1.511532933363
10,1,0.7,0.2,5,1,50,1,0.98,0,0.02,27881.96,59088,10833.8025603541,0,50,0.969773789142065,0.991367481601304,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,24803.0273792858,30960.8926207142,59088,59088,0.685019801129782,1.25452777715435
10,1,0.7,0.2,5,1.5,50,1,0.8,0.02,0.18,55656.1,91839.6,22775.5612518492,4726.30172545088,50,0.82927778366694,0.815449342390998,40,0.669628940677746,0.887562499842239,0.00353925927164624,0.104954435896378,49183.3571100741,62128.8428899259,90496.3999115028,93182.8000884972,0.56848443187183,1.09007113546205
10,1,0.7,0.2,10,0.5,50,1,1,0,0,17604.34,144832,6813.52287017876,0,50,2.19656098779768,0.481350254944205,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,15667.958225447,19540.721774553,144832,144832,2.05976275895047,2.33335921664489
10,1,0.7,0.2,10,1,50,1,1,0,0,27435.08,144832,10879.5643367156,0,50,1.86485639228863,0.989577732864409,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,24343.1420263419,30527.0179736581,144832,144832,1.58362151233997,2.14609127223729
10,1,0.7,0.2,10,1.5,50,0.04,0.04,0,0,48414.5,144832,15094.6084579892,0,2,1.12068700261863,0.316982408712935,2,0.0110388843276198,0.13460090687507,6.93889390390723e-18,0.0713475991333587,-87205.1762515603,184034.17625156,144832,144832,-1.72728694561154,3.9686609508488
10,1,0.7,0.3,0.001,0.5,50,1,0,1,0,2799.64,71,749.695768499544,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2586.57882001398,3012.70117998602,71,71,NA,NA
10,1,0.7,0.3,0.001,1,50,1,0,0.98,0.02,5315.76,71,2593.65152380554,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,4578.65239268276,6052.86760731724,71,71,NA,NA
10,1,0.7,0.3,0.001,1.5,50,1,0,1,0,23202.22,71,12032.9727124078,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,19782.4869928678,26621.9530071322,71,71,NA,NA
10,1,0.7,0.3,0.01,0.5,50,1,0,1,0,3714.14,71,663.054589127672,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3525.7019707479,3902.5780292521,71,71,NA,NA
10,1,0.7,0.3,0.01,1,50,1,0,0.98,0.02,6781.76,71,2028.47239758275,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,6205.2745231471,7358.2454768529,71,71,NA,NA
10,1,0.7,0.3,0.01,1.5,50,1,0,1,0,24227.38,71,4190.34298868925,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,23036.4976991659,25418.2623008341,71,71,NA,NA
10,1,0.7,0.3,0.1,0.5,50,1,0,1,0,9554.84,174,2075.89195346217,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8964.87803447716,10144.8019655228,174,174,NA,NA
10,1,0.7,0.3,0.1,1,50,1,0.02,0.98,0,20892.2,174,5708.21534710978,0,50,0.896375422173214,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,19269.9431478589,22514.4568521411,174,174,NA,NA
10,1,0.7,0.3,0.1,1.5,50,1,0,1,0,75129.6,272,16866.1398944387,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,70336.2960776494,79922.9039223506,272,272,NA,NA
10,1,0.7,0.3,0.5,0.5,50,1,0,1,0,16582.6,1637,4147.44490312889,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,15403.909200189,17761.290799811,1637,1637,NA,NA
10,1,0.7,0.3,0.5,1,50,1,0.04,0.96,0,38997.8,1637,12420.6555234679,0,50,2.01713655208215,1.58505642721587,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,35467.8887570348,42527.7112429652,1637,1637,-12.2240304247065,16.2583035288708
10,1,0.7,0.3,0.5,1.5,50,1,0,1,0,121313.7,2563,29916.1812063202,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,112811.615372723,129815.784627277,2563,2563,NA,NA
10,1,0.7,0.3,1,0.5,50,1,0,1,0,19167.94,6282,5484.3799434096,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,17609.2964657391,20726.5835342609,6282,6282,NA,NA
10,1,0.7,0.3,1,1,50,1,0.04,0.96,0,44275.32,6282,15395.0777045185,0,50,3.36195965480961,1.58505642721587,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,39900.0873262634,48650.5526737366,6282,6282,-10.8792073219791,17.6031266315983
10,1,0.7,0.3,1,1.5,50,1,0,1,0,125045,8626.98,32940.2561332247,1700.17488284144,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,115683.482787714,134406.517212286,8143.79564450364,9110.16435549636,NA,NA
10,1,0.7,0.3,3,0.5,50,1,0.42,0.08,0.5,23129.5,27923.8,6708.9674264056,6184.25470737698,50,0.576369356089425,0.207516554513149,21,0.29375003354712,0.557665582314218,0.031549514088593,0.188382469183428,21222.8325537923,25036.1674462077,26166.2542585788,29681.3457414212,0.481908952981746,0.670829759197104
10,1,0.7,0.3,3,1,50,1,0.18,0.3,0.52,40567.16,37468.3,14876.516923319,1928.28019229572,50,1.54403650213486,2.12761608271756,9,0.0977019267023418,0.307960536743008,0.191035535008809,0.437503504644534,36339.3006696637,44795.0193303363,36920.2888328349,38016.3111671651,-0.0913939928230005,3.17946699709272
10,1,0.7,0.3,3,1.5,50,1,0.02,0.88,0.1,83893.74,44145.1,24681.9941226351,9881.74083492233,50,1.34485517286243,NA,1,0.00353925927164624,0.104954435896378,0.76195182616797,0.943823998490677,76879.194882983,90908.285117017,41336.7403278913,46953.4596721087,NA,NA
10,1,0.7,0.3,5,0.5,50,1,1,0,0,23697.04,59088,7187.16612416372,0,50,0.968293806076232,0.36632577469819,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,21654.4699875872,25739.6100124128,59088,59088,0.864185172819969,1.07240243933249
10,1,0.7,0.3,5,1,50,1,0.72,0.02,0.26,40535.92,59088,16367.5611585594,0,50,0.846742343205588,1.22072137433862,36,0.583348763040434,0.825258293340888,0.00353925927164624,0.104954435896378,35884.3105866034,45187.5294133966,59088,59088,0.43370965316734,1.25977503324384
10,1,0.7,0.3,5,1.5,50,1,0.42,0.06,0.52,79456.4,92508,26196.980581583,0,50,0.576348109020108,0.321481242705039,21,0.29375003354712,0.557665582314218,0.020614970348974,0.162170916888382,72011.3004952314,86901.4995047686,92508,92508,0.430011601801589,0.722684616238628
10,1,0.7,0.3,10,0.5,50,1,1,0,0,29020.44,144832,10294.7441715446,0,50,1.66759403309103,0.351233803120468,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,26094.706078314,31946.173921686,144832,144832,1.56777449070039,1.76741357548167
10,1,0.7,0.3,10,1,50,0.98,0.98,0,0,43017.612244898,144832,18551.5908233143,0,49,1.45460344312359,1.13746612251801,49,0.895045564103622,0.996460740728354,6.93889390390723e-18,0.0713475991333587,37688.9731993868,48346.2512904092,144832,144832,1.12788502575862,1.78132186048856
10,1,0.7,0.3,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1,0.7,0.4,0.001,0.5,50,1,0,1,0,3835.04,71,1285.64523560613,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3469.66366675767,4200.41633324233,71,71,NA,NA
10,1,0.7,0.4,0.001,1,50,1,0,1,0,13865.32,71,14472.8102604258,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9752.19283380065,17978.4471661993,71,71,NA,NA
10,1,0.7,0.4,0.001,1.5,50,0.78,0,0.78,0,74324.2564102564,71,71394.8245355281,0,39,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.647584504187463,0.872460840297856,51180.7315988299,97467.7812216829,71,71,NA,NA
10,1,0.7,0.4,0.01,0.5,50,1,0,1,0,4498.84,71,1051.56193564136,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,4199.98940453172,4797.69059546828,71,71,NA,NA
10,1,0.7,0.4,0.01,1,50,1,0,1,0,9305.66,71,2180.08615828619,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8686.0863691053,9925.2336308947,71,71,NA,NA
10,1,0.7,0.4,0.01,1.5,50,0.94,0,0.94,0,34709.5531914894,71,11066.7585034771,0,47,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.837829083111618,0.979385029651026,31460.2311669157,37958.8752160631,71,71,NA,NA
10,1,0.7,0.4,0.1,0.5,50,1,0,1,0,13166.98,174,2989.14347495692,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12317.4748237917,14016.4851762083,174,174,NA,NA
10,1,0.7,0.4,0.1,1,50,1,0,1,0,26561.28,174,7327.01447131484,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,24478.9655270806,28643.5944729194,174,174,NA,NA
10,1,0.7,0.4,0.1,1.5,50,1,0,1,0,94010.36,272,26956.7593687311,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,86349.3337530516,101671.386246948,272,272,NA,NA
10,1,0.7,0.4,0.5,0.5,50,1,0,1,0,23726.98,1637,4508.3879217136,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,22445.7103292941,25008.2496707059,1637,1637,NA,NA
10,1,0.7,0.4,0.5,1,50,1,0.02,0.98,0,55840.88,1637,13374.5532500479,0,50,0.896332403834489,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,52039.8740226762,59641.8859773238,1637,1637,NA,NA
10,1,0.7,0.4,0.5,1.5,50,1,0,1,0,162322.58,2563,41592.4712595087,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,150502.130455751,174143.029544249,2563,2563,NA,NA
10,1,0.7,0.4,1,0.5,50,1,0,0.98,0.02,31112.42,6282,7670.31914055466,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,28932.5394196057,33292.3005803943,6282,6282,NA,NA
10,1,0.7,0.4,1,1,50,1,0.02,0.98,0,70675.18,6282,20957.5211814036,0,50,2.24115550656195,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,64719.1183812599,76631.2416187401,6282,6282,NA,NA
10,1,0.7,0.4,1,1.5,50,1,0,1,0,206515.74,8769.1,56720.1959402685,1644.71940724594,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,190396.038670674,222635.441329326,8301.6759162879,9236.5240837121,NA,NA
10,1,0.7,0.4,3,0.5,50,1,0.02,0.62,0.36,38772.68,27105.7,11539.6441611038,5705.59244182801,50,1.79305863555823,NA,1,0.00353925927164624,0.104954435896378,0.48150446930993,0.741372106898064,35493.1494158746,42052.2105841254,25484.1885692923,28727.2114307077,NA,NA
10,1,0.7,0.4,3,1,50,1,0.04,0.86,0.1,76359.26,37195.6,31937.9139254681,2699.03002985162,50,2.24125020331435,2.53563391910508,2,0.0110388843276198,0.13460090687507,0.738138062894145,0.930491665729837,67282.6052912887,85435.9147087113,36428.5441526276,37962.6558473724,-20.5405166877306,25.0230170943593
10,1,0.7,0.4,3,1.5,50,1,0,0.96,0.04,163842.72,46279.8,68074.2738566022,10564.0253111922,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.86539909312493,0.98896111567238,144496.225429798,183189.214570202,43277.5372251819,49282.0627748181,NA,NA
10,1,0.7,0.4,5,0.5,50,1,0.6,0,0.4,44287.12,59088,13469.950406163,0,50,0.582763820038887,0.356094322930879,30,0.461814377475894,0.723916102697434,6.93889390390723e-18,0.0713475991333587,40459.002450885,48115.237549115,59088,59088,0.449796014591776,0.715731625485998
10,1,0.7,0.4,5,1,50,1,0.14,0.52,0.34,79789.02,59088,34456.0541373193,0,50,1.08863802238248,1.50584654518076,7,0.0695083342701629,0.261861937105855,0.385117448900446,0.652028647134219,69996.7177613832,89581.3222386168,59088,59088,-0.304037752547356,2.48131379731232
10,1,0.7,0.4,5,1.5,50,1,0.14,0.64,0.22,143541.66,92508,63804.8249447405,0,50,0.448267269154918,0,7,0.0695083342701629,0.261861937105855,0.501410168761127,0.758612503481533,125408.529385249,161674.790614751,92508,92508,0.448267269154918,0.448267269154918
10,1,0.7,0.4,10,0.5,50,1,1,0,0,53322.54,144832,21525.2033740517,0,50,1.09379146413956,0.480591703924026,50,0.928652400866641,1,6.93889390390723e-18,0.0713475991333587,47205.1448871884,59439.9351128116,144832,144832,0.957208813107017,1.2303741151721
10,1,0.7,0.4,10,1,50,1,0.8,0.02,0.18,85749.36,144832,41758.2936539337,0,50,0.885337838621261,0.802422762783453,40,0.669628940677746,0.887562499842239,0.00353925927164624,0.104954435896378,73881.7842526848,97616.9357473152,144832,144832,0.628710589098447,1.14196508814408
10,1,0.7,0.4,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.2,0.001,0.5,50,1,0,1,0,23869.72,71,71144.170355648,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3650.77049807231,44088.6695019277,71,71,NA,NA
10,1.5,0.5,0.2,0.001,1,50,0.44,0,0.44,0,30727.0909090909,71,73268.1359365065,0,22,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.311621992112572,0.576939719783431,-1758.18069009128,63212.3625082731,71,71,NA,NA
10,1.5,0.5,0.2,0.001,1.5,50,0.24,0,0.24,0,38051.3333333333,71,20136.4593183307,0,12,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.142973913969917,0.374126837579429,25257.2374722994,50845.4291943672,71,71,NA,NA
10,1.5,0.5,0.2,0.01,0.5,50,1,0,1,0,7825.04,71,3089.80548202224,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,6946.92699791581,8703.15300208419,71,71,NA,NA
10,1.5,0.5,0.2,0.01,1,50,0.74,0,0.74,0,17299.7027027027,71,9806.22466108153,0,37,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.604468427351512,0.841284725064476,14030.1446181409,20569.2607872645,71,71,NA,NA
10,1.5,0.5,0.2,0.01,1.5,50,0.38,0,0.38,0,53085.4736842105,71,19821.2242708792,0,19,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.258627893101936,0.51849553069007,43531.9493941005,62638.9979743205,71,71,NA,NA
10,1.5,0.5,0.2,0.1,0.5,50,1,0,1,0,20556.16,174,5585.17636927594,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18968.8704384627,22143.4495615373,174,174,NA,NA
10,1.5,0.5,0.2,0.1,1,50,0.92,0,0.92,0,53520.1739130435,174,16664.6462752797,0,46,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.811617530816572,0.968450485911407,48571.3848359784,58468.9629901086,174,174,NA,NA
10,1.5,0.5,0.2,0.1,1.5,50,0.52,0,0.52,0,205850,268.230769230769,77868.6309549616,19.219381243542,26,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.385117448900446,0.652028647134219,174398.179297148,237301.820702852,260.467893147314,275.993645314224,NA,NA
10,1.5,0.5,0.2,0.5,0.5,50,0.98,0,0.98,0,62896.8979591837,1637,26545.7115276687,0,49,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,55272.079350127,70521.7165682404,1637,1637,NA,NA
10,1.5,0.5,0.2,0.5,1,50,0.96,0,0.96,0,137015.3125,1637,44339.6452721231,0,48,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.86539909312493,0.98896111567238,124140.421594874,149890.203405126,1637,1637,NA,NA
10,1.5,0.5,0.2,0.5,1.5,50,0.22,0,0.22,0,323298.363636364,2563,105142.433058469,0,11,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.127539159702144,0.352415495812537,252662.715983005,393934.011289723,2563,2563,NA,NA
10,1.5,0.5,0.2,1,0.5,50,0.94,0,0.94,0,122717.510638298,4012,66040.2515018624,0,47,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.837829083111618,0.979385029651026,103327.366392721,142107.654883875,4012,4012,NA,NA
10,1.5,0.5,0.2,1,1,50,0.86,0,0.84,0.02,243250,5859.67441860465,86067.4195948402,893.811627137509,43,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.71485783936965,0.916625793219666,216762.357904776,269737.642095224,5584.59980161698,6134.74903559232,NA,NA
10,1.5,0.5,0.2,1,1.5,50,0.02,0,0,0.02,9835,9835,NA,NA,1,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.2,3,0.5,50,0.6,0.02,0.58,0,217122.233333333,24106,111455.662002085,0,30,0.44828808691837,NA,1,0.00353925927164624,0.104954435896378,0.442334417685782,0.70624996645288,175504.005165318,258740.461501348,24106,24106,NA,NA
10,1.5,0.5,0.2,3,1,50,0.16,0.02,0.14,0,311410.25,24106,123290.431260905,0,8,1.3447723710497,NA,1,0.00353925927164624,0.104954435896378,0.0695083342701629,0.261861937105855,208336.870029134,414483.629970866,24106,24106,NA,NA
10,1.5,0.5,0.2,3,1.5,50,0.02,0.02,0,0,9835,37741,NA,NA,1,1.34479958483366,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.2,5,0.5,50,0.4,0,0.4,0,235416.8,44145.1,91786.4141383623,10036.5555996698,20,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.276083897302565,0.538185622524106,192459.435869621,278374.164130379,39447.84738852,48842.35261148,NA,NA
10,1.5,0.5,0.2,5,1,50,0.02,0.02,0,0,6282,59088,NA,NA,1,2.24133945699375,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.2,5,1.5,50,0.02,0.02,0,0,9835,92508,NA,NA,1,2.2413476754241,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.2,10,0.5,50,0.22,0,0.22,0,305128.454545455,97264.7272727273,87994.6668513083,15776.2795936869,11,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.127539159702144,0.352415495812537,246012.832980684,364244.076110226,86666.078428061,107863.376117394,NA,NA
10,1.5,0.5,0.2,10,1,50,0.02,0.02,0,0,9835,144832,NA,NA,1,2.68962699817005,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.2,10,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.3,0.001,0.5,50,0.4,0,0.4,0,83739.4,71,134289.035425517,0,20,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.276083897302565,0.538185622524106,20890.1967966231,146588.603203377,71,71,NA,NA
10,1.5,0.5,0.3,0.001,1,50,0.1,0,0.1,0,13091,71,6968.02364376012,0,5,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0434757649318904,0.213602314374797,4439.05590291045,21742.9440970896,71,71,NA,NA
10,1.5,0.5,0.3,0.001,1.5,50,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,6.93889390390723e-18,0.0713475991333587,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
10,1.5,0.5,0.3,0.01,0.5,50,0.64,0,0.64,0,38292.84375,71,91563.9188721893,0,32,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.501410168761127,0.758612503481533,5280.53063245103,71305.156867549,71,71,NA,NA
10,1.5,0.5,0.3,0.01,1,50,0.18,0,0.18,0,17064,71,5748.93174859469,0,9,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0977019267023418,0.307960536743008,12644.979871578,21483.020128422,71,71,NA,NA
10,1.5,0.5,0.3,0.01,1.5,50,0.08,0,0.08,0,56769.5,71,25863.6388842199,0,4,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.031549514088593,0.188382469183428,15614.6789958612,97924.3210041388,71,71,NA,NA
10,1.5,0.5,0.3,0.1,0.5,50,0.68,0,0.68,0,28396.1470588235,174,22433.9994166489,0,34,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.541897026918559,0.792417837393432,20568.5546143565,36223.7395032905,174,174,NA,NA
10,1.5,0.5,0.3,0.1,1,50,0.34,0,0.34,0,57740.4117647059,174,13146.9084629183,0,17,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.224369492225001,0.478461739497674,50980.8951649481,64499.9283644637,174,174,NA,NA
10,1.5,0.5,0.3,0.1,1.5,50,0.18,0,0.18,0,213693.444444444,250.222222222222,66186.7395048115,43.2139380807216,9,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0977019267023418,0.307960536743008,162817.812779852,264569.076109036,217.005048918022,283.439395526422,NA,NA
10,1.5,0.5,0.3,0.5,0.5,50,0.48,0.02,0.46,0,76576.7083333333,1637,50793.2284912409,0,24,1.34383656414251,NA,1,0.00353925927164624,0.104954435896378,0.329696521922244,0.596011286008425,55128.6089922903,98024.8076743763,1637,1637,NA,NA
10,1.5,0.5,0.3,0.5,1,50,0.46,0,0.46,0,197503.260869565,1637,101403.254651559,0,23,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.329696521922244,0.596011286008425,153653.205295799,241353.316443331,1637,1637,NA,NA
10,1.5,0.5,0.3,0.5,1.5,50,0.04,0,0.04,0,118670,2563,36998.6552188049,0,2,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0110388843276198,0.13460090687507,-213749.728307802,451089.728307802,2563,2563,NA,NA
10,1.5,0.5,0.3,1,0.5,50,0.44,0.02,0.4,0.02,141316.772727273,4012,109873.116280264,0,22,2.2402611358532,NA,1,0.00353925927164624,0.104954435896378,0.276083897302565,0.538185622524106,92601.7620587064,190031.78339584,4012,4012,NA,NA
10,1.5,0.5,0.3,1,1,50,0.32,0,0.32,0,252943.1875,5998.25,93260.721891708,775.35260795761,16,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.207582162606568,0.458102973081441,203248.056676336,302638.318323664,5585.09375903004,6411.40624096996,NA,NA
