"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","mean_log_ratio"
60,0.5,0.5,0.2,0.01,1.5,50,1,0,1,0,4346.22,71,NA
100,0.5,0.5,0.2,0.01,1.5,50,1,0,1,0,3722.2,71,NA
10,1,0.5,0.2,0.01,1.5,50,0.96,0,0.96,0,38976.3333333333,71,NA
30,1,0.5,0.2,0.01,1.5,50,1,0,1,0,10289.26,71,NA
60,1,0.5,0.2,0.01,1.5,50,1,0,1,0,6080.66,71,NA
100,1,0.5,0.2,0.01,1.5,50,1,0,1,0,4981.82,71,NA
10,1.5,0.5,0.2,0.01,1.5,50,0.38,0,0.38,0,53085.4736842105,71,NA
30,1.5,0.5,0.2,0.01,1.5,50,1,0,1,0,18190.4,71,NA
60,1.5,0.5,0.2,0.01,1.5,50,1,0,1,0,10771.08,71,NA
100,1.5,0.5,0.2,0.01,1.5,50,1,0,1,0,8237.48,71,NA
10,0.5,0.6,0.2,0.01,1.5,50,1,0,1,0,19228.96,71,NA
30,0.5,0.6,0.2,0.01,1.5,50,1,0,1,0,5328.6,71,NA
60,0.5,0.6,0.2,0.01,1.5,50,1,0,1,0,3413.88,71,NA
100,0.5,0.6,0.2,0.01,1.5,50,1,0,1,0,2689.38,71,NA
10,1,0.6,0.2,0.01,1.5,50,1,0,1,0,24871.3,71,NA
30,1,0.6,0.2,0.01,1.5,50,1,0,1,0,6901.8,71,NA
60,1,0.6,0.2,0.01,1.5,50,1,0,1,0,4346.22,71,NA
100,1,0.6,0.2,0.01,1.5,50,1,0,1,0,3577.3,71,NA
10,1.5,0.6,0.2,0.01,1.5,50,0.82,0,0.82,0,51284.4146341463,71,NA
30,1.5,0.6,0.2,0.01,1.5,50,1,0,1,0,11917.68,71,NA
60,1.5,0.6,0.2,0.01,1.5,50,1,0,1,0,7282.76,71,NA
100,1.5,0.6,0.2,0.01,1.5,50,1,0,1,0,5283.2,71,NA
10,0.5,0.7,0.2,0.01,1.5,50,1,0,1,0,15160.54,71,NA
30,0.5,0.7,0.2,0.01,1.5,50,1,0,1,0,4121.9,71,NA
60,0.5,0.7,0.2,0.01,1.5,50,1,0,1,0,2665.18,71,NA
100,0.5,0.7,0.2,0.01,1.5,50,1,0,1,0,2364.06,71,NA
10,1,0.7,0.2,0.01,1.5,50,1,0,1,0,19974.64,71,NA
30,1,0.7,0.2,0.01,1.5,50,1,0,1,0,5327.96,71,NA
60,1,0.7,0.2,0.01,1.5,50,1,0,1,0,3418.66,71,NA
100,1,0.7,0.2,0.01,1.5,50,1,0,1,0,2907.48,71,NA
10,1.5,0.7,0.2,0.01,1.5,50,0.98,0,0.98,0,37226.0612244898,71,NA
30,1.5,0.7,0.2,0.01,1.5,50,1,0,1,0,8936.88,71,NA
60,1.5,0.7,0.2,0.01,1.5,50,1,0,1,0,5337.02,71,NA
100,1.5,0.7,0.2,0.01,1.5,50,1,0,1,0,4158.6,71,NA
10,0.5,0.5,0.3,0.01,1.5,50,0.7,0,0.7,0,49263.5142857143,71,NA
30,0.5,0.5,0.3,0.01,1.5,50,1,0,1,0,10511.74,71,NA
60,0.5,0.5,0.3,0.01,1.5,50,1,0,1,0,6126.06,71,NA
100,0.5,0.5,0.3,0.01,1.5,50,1,0,1,0,5601,71,NA
10,1,0.5,0.3,0.01,1.5,50,0.48,0,0.48,0,49998.1666666667,71,NA
30,1,0.5,0.3,0.01,1.5,50,1,0,1,0,16011.76,71,NA
60,1,0.5,0.3,0.01,1.5,50,1,0,1,0,9199.54,71,NA
100,1,0.5,0.3,0.01,1.5,50,1,0,1,0,7542.04,71,NA
10,1.5,0.5,0.3,0.01,1.5,50,0.08,0,0.08,0,56769.5,71,NA
30,1.5,0.5,0.3,0.01,1.5,50,1,0,1,0,30689.5,71,NA
60,1.5,0.5,0.3,0.01,1.5,50,1,0,1,0,18347.26,71,NA
100,1.5,0.5,0.3,0.01,1.5,50,1,0,1,0,14328.52,71,NA
10,0.5,0.6,0.3,0.01,1.5,50,1,0,1,0,28193.92,71,NA
30,0.5,0.6,0.3,0.01,1.5,50,1,0,1,0,6430.04,71,NA
60,0.5,0.6,0.3,0.01,1.5,50,1,0,1,0,4003.3,71,NA
100,0.5,0.6,0.3,0.01,1.5,50,1,0,1,0,3519.34,71,NA
10,1,0.6,0.3,0.01,1.5,50,0.96,0,0.96,0,40582.75,71,NA
30,1,0.6,0.3,0.01,1.5,50,1,0,1,0,9671.3,71,NA
60,1,0.6,0.3,0.01,1.5,50,1,0,1,0,5555.6,71,NA
100,1,0.6,0.3,0.01,1.5,50,1,0,1,0,4469.86,71,NA
10,1.5,0.6,0.3,0.01,1.5,50,0.34,0,0.34,0,59123.0588235294,71,NA
30,1.5,0.6,0.3,0.01,1.5,50,1,0,1,0,17963.32,71,NA
60,1.5,0.6,0.3,0.01,1.5,50,1,0,1,0,10116.26,71,NA
100,1.5,0.6,0.3,0.01,1.5,50,1,0,1,0,8342.74,71,NA
10,0.5,0.7,0.3,0.01,1.5,50,1,0,1,0,19054.78,71,NA
30,0.5,0.7,0.3,0.01,1.5,50,1,0,1,0,4783.8,71,NA
60,0.5,0.7,0.3,0.01,1.5,50,1,0,1,0,3171.58,71,NA
100,0.5,0.7,0.3,0.01,1.5,50,1,0,1,0,2739.28,71,NA
10,1,0.7,0.3,0.01,1.5,50,1,0,1,0,24227.38,71,NA
30,1,0.7,0.3,0.01,1.5,50,1,0,1,0,6495.18,71,NA
60,1,0.7,0.3,0.01,1.5,50,1,0,1,0,4168.48,71,NA
100,1,0.7,0.3,0.01,1.5,50,1,0,1,0,3548.32,71,NA
10,1.5,0.7,0.3,0.01,1.5,50,0.7,0,0.7,0,46410.8857142857,71,NA
30,1.5,0.7,0.3,0.01,1.5,50,1,0,1,0,12180.34,71,NA
60,1.5,0.7,0.3,0.01,1.5,50,1,0,1,0,7049.84,71,NA
100,1.5,0.7,0.3,0.01,1.5,50,1,0,1,0,5483.82,71,NA
10,0.5,0.5,0.4,0.01,1.5,50,0.14,0,0.12,0.02,77915.5714285714,71,NA
30,0.5,0.5,0.4,0.01,1.5,50,1,0,0.98,0.02,30269.16,71,NA
60,0.5,0.5,0.4,0.01,1.5,50,1,0,0.98,0.02,17029.54,71,NA
100,0.5,0.5,0.4,0.01,1.5,50,1,0,0.98,0.02,15690.92,71,NA
10,1,0.5,0.4,0.01,1.5,50,0.04,0,0.02,0.02,18906,71,NA
30,1,0.5,0.4,0.01,1.5,50,0.94,0,0.92,0.02,52379.3617021277,71,NA
60,1,0.5,0.4,0.01,1.5,50,1,0,0.98,0.02,26243.7,71,NA
100,1,0.5,0.4,0.01,1.5,50,1,0,0.98,0.02,20759.46,71,NA
10,1.5,0.5,0.4,0.01,1.5,50,0.02,0,0,0.02,71,71,NA
30,1.5,0.5,0.4,0.01,1.5,50,0.24,0,0.22,0.02,69413.25,71,NA
60,1.5,0.5,0.4,0.01,1.5,50,0.94,0,0.92,0.02,71186.4680851064,71,NA
100,1.5,0.5,0.4,0.01,1.5,50,1,0,0.98,0.02,47037.12,71,NA
10,0.5,0.6,0.4,0.01,1.5,50,0.7,0,0.7,0,46269.2,71,NA
30,0.5,0.6,0.4,0.01,1.5,50,1,0,1,0,10125.56,71,NA
60,0.5,0.6,0.4,0.01,1.5,50,1,0,1,0,6526.76,71,NA
100,0.5,0.6,0.4,0.01,1.5,50,1,0,1,0,5512.8,71,NA
10,1,0.6,0.4,0.01,1.5,50,0.38,0,0.38,0,46520.6842105263,71,NA
30,1,0.6,0.4,0.01,1.5,50,1,0,1,0,15099.08,71,NA
60,1,0.6,0.4,0.01,1.5,50,1,0,1,0,8950.26,71,NA
100,1,0.6,0.4,0.01,1.5,50,1,0,1,0,7516.38,71,NA
10,1.5,0.6,0.4,0.01,1.5,50,0.14,0,0.14,0,48271.5714285714,71,NA
30,1.5,0.6,0.4,0.01,1.5,50,1,0,1,0,31993.7,71,NA
60,1.5,0.6,0.4,0.01,1.5,50,1,0,1,0,17309.98,71,NA
100,1.5,0.6,0.4,0.01,1.5,50,1,0,1,0,13860.8,71,NA
10,0.5,0.7,0.4,0.01,1.5,50,1,0,1,0,27969.52,71,NA
30,0.5,0.7,0.4,0.01,1.5,50,1,0,1,0,6319.5,71,NA
60,0.5,0.7,0.4,0.01,1.5,50,1,0,1,0,4155.92,71,NA
100,0.5,0.7,0.4,0.01,1.5,50,1,0,1,0,3639.12,71,NA
10,1,0.7,0.4,0.01,1.5,50,0.94,0,0.94,0,34709.5531914894,71,NA
30,1,0.7,0.4,0.01,1.5,50,1,0,1,0,8809.28,71,NA
60,1,0.7,0.4,0.01,1.5,50,1,0,1,0,5464.8,71,NA
100,1,0.7,0.4,0.01,1.5,50,1,0,1,0,4589.64,71,NA
10,1.5,0.7,0.4,0.01,1.5,50,0.3,0,0.3,0,49021.9333333333,71,NA
30,1.5,0.7,0.4,0.01,1.5,50,1,0,1,0,17293.96,71,NA
60,1.5,0.7,0.4,0.01,1.5,50,1,0,1,0,9391.14,71,NA
100,1.5,0.7,0.4,0.01,1.5,50,1,0,1,0,7277.54,71,NA
10,0.5,0.5,0.2,0.1,1.5,50,1,0,1,0,73405.08,270.04,NA
30,0.5,0.5,0.2,0.1,1.5,50,1,0,1,0,15926.06,268.08,NA
60,0.5,0.5,0.2,0.1,1.5,50,1,0,1,0,9221.12,256.32,NA
100,0.5,0.5,0.2,0.1,1.5,50,1,0,1,0,7202.46,240.64,NA
10,1,0.5,0.2,0.1,1.5,50,1,0,1,0,116277.08,270.04,NA
30,1,0.5,0.2,0.1,1.5,50,1,0,1,0,31812.06,258.28,NA
60,1,0.5,0.2,0.1,1.5,50,1,0,1,0,14753.62,226.92,NA
100,1,0.5,0.2,0.1,1.5,50,1,0,1,0,11214.14,203.4,NA
10,1.5,0.5,0.2,0.1,1.5,50,0.52,0,0.52,0,205850,268.230769230769,NA
30,1.5,0.5,0.2,0.1,1.5,50,1,0,1,0,77625.7,226.92,NA
60,1.5,0.5,0.2,0.1,1.5,50,1,0,1,0,44181.5,191.64,NA
100,1.5,0.5,0.2,0.1,1.5,50,1,0,1,0,26723.48,177.92,NA
10,0.5,0.6,0.2,0.1,1.5,50,1,0,1,0,47442.16,272,NA
30,0.5,0.6,0.2,0.1,1.5,50,1,0,1,0,10289.26,268.08,NA
60,0.5,0.6,0.2,0.1,1.5,50,1,0,1,0,6299.76,254.36,NA
100,0.5,0.6,0.2,0.1,1.5,50,1,0,1,0,5254.22,248.48,NA
10,1,0.6,0.2,0.1,1.5,50,1,0,1,0,75185.58,272,NA
30,1,0.6,0.2,0.1,1.5,50,1,0,1,0,16645.54,254.36,NA
60,1,0.6,0.2,0.1,1.5,50,1,0,1,0,8550.7,217.12,NA
100,1,0.6,0.2,0.1,1.5,50,1,0,1,0,6907.72,199.48,NA
10,1.5,0.6,0.2,0.1,1.5,50,1,0,1,0,173973.32,268.08,NA
30,1.5,0.6,0.2,0.1,1.5,50,1,0,1,0,43461.3,219.08,NA
60,1.5,0.6,0.2,0.1,1.5,50,1,0,1,0,19162.72,193.6,NA
100,1.5,0.6,0.2,0.1,1.5,50,1,0,1,0,14260.36,175.96,NA
10,0.5,0.7,0.2,0.1,1.5,50,1,0,1,0,35618.5,272,NA
30,0.5,0.7,0.2,0.1,1.5,50,1,0,1,0,7708.48,272,NA
60,0.5,0.7,0.2,0.1,1.5,50,1,0,1,0,4773.92,262.2,NA
100,0.5,0.7,0.2,0.1,1.5,50,1,0,1,0,3873.64,248.48,NA
10,1,0.7,0.2,0.1,1.5,50,1,0,1,0,54982.18,272,NA
30,1,0.7,0.2,0.1,1.5,50,1,0,1,0,10737.66,254.36,NA
60,1,0.7,0.2,0.1,1.5,50,1,0,1,0,6435.32,224.96,NA
100,1,0.7,0.2,0.1,1.5,50,1,0,1,0,5208.18,205.36,NA
10,1.5,0.7,0.2,0.1,1.5,50,1,0,1,0,113776.7,260.24,NA
30,1.5,0.7,0.2,0.1,1.5,50,1,0,1,0,26915.6,223,NA
60,1.5,0.7,0.2,0.1,1.5,50,1,0,1,0,13257.48,191.64,NA
100,1.5,0.7,0.2,0.1,1.5,50,1,0,1,0,9188.46,177.92,NA
10,0.5,0.5,0.3,0.1,1.5,50,1,0,1,0,110473.68,270.04,NA
30,0.5,0.5,0.3,0.1,1.5,50,1,0,1,0,24871.3,268.08,NA
60,0.5,0.5,0.3,0.1,1.5,50,1,0,1,0,13212.38,254.36,NA
100,0.5,0.5,0.3,0.1,1.5,50,1,0,1,0,10116.26,234.76,NA
10,1,0.5,0.3,0.1,1.5,50,0.92,0,0.92,0,194043.434782609,269.869565217391,NA
30,1,0.5,0.3,0.1,1.5,50,1,0,1,0,50857.68,246.52,NA
60,1,0.5,0.3,0.1,1.5,50,1,0,1,0,29083.18,215.16,NA
100,1,0.5,0.3,0.1,1.5,50,1,0,1,0,20697.4,197.52,NA
10,1.5,0.5,0.3,0.1,1.5,50,0.18,0,0.18,0,213693.444444444,250.222222222222,NA
30,1.5,0.5,0.3,0.1,1.5,50,1,0,1,0,139794.96,213.2,NA
60,1.5,0.5,0.3,0.1,1.5,50,1,0,1,0,83252.94,189.68,NA
100,1.5,0.5,0.3,0.1,1.5,50,1,0,1,0,60949.18,181.84,NA
10,0.5,0.6,0.3,0.1,1.5,50,1,0,1,0,63878.76,270.04,NA
30,0.5,0.6,0.3,0.1,1.5,50,1,0,1,0,13212.38,270.04,NA
60,0.5,0.6,0.3,0.1,1.5,50,1,0,1,0,7586.74,258.28,NA
100,0.5,0.6,0.3,0.1,1.5,50,1,0,1,0,6106.32,248.48,NA
10,1,0.6,0.3,0.1,1.5,50,1,0,1,0,104387.4,270.04,NA
30,1,0.6,0.3,0.1,1.5,50,1,0,1,0,23517.94,250.44,NA
60,1,0.6,0.3,0.1,1.5,50,1,0,1,0,11704.5,221.04,NA
100,1,0.6,0.3,0.1,1.5,50,1,0,1,0,9352.86,211.24,NA
10,1.5,0.6,0.3,0.1,1.5,50,0.48,0,0.48,0,204222.5,267.916666666667,NA
30,1.5,0.6,0.3,0.1,1.5,50,1,0,1,0,67375,219.08,NA
60,1.5,0.6,0.3,0.1,1.5,50,1,0,1,0,36239.54,197.52,NA
100,1.5,0.6,0.3,0.1,1.5,50,1,0,1,0,22454.94,181.84,NA
10,0.5,0.7,0.3,0.1,1.5,50,1,0,1,0,43741.22,272,NA
30,0.5,0.7,0.3,0.1,1.5,50,1,0,1,0,9159.36,270.04,NA
60,0.5,0.7,0.3,0.1,1.5,50,1,0,1,0,5870.08,262.2,NA
100,0.5,0.7,0.3,0.1,1.5,50,1,0,1,0,4618.62,256.32,NA
10,1,0.7,0.3,0.1,1.5,50,1,0,1,0,75129.6,272,NA
30,1,0.7,0.3,0.1,1.5,50,1,0,1,0,14561.9,262.2,NA
60,1,0.7,0.3,0.1,1.5,50,1,0,1,0,8434.24,226.92,NA
100,1,0.7,0.3,0.1,1.5,50,1,0,1,0,6478.04,209.28,NA
10,1.5,0.7,0.3,0.1,1.5,50,1,0,1,0,169107.16,262.2,NA
30,1.5,0.7,0.3,0.1,1.5,50,1,0,1,0,42614.64,228.88,NA
60,1.5,0.7,0.3,0.1,1.5,50,1,0,1,0,17892.26,191.64,NA
100,1.5,0.7,0.3,0.1,1.5,50,1,0,1,0,12705.78,174,NA
10,0.5,0.5,0.4,0.1,1.5,50,0.36,0.02,0.34,0,190522.888888889,272,1.34312218925468
30,0.5,0.5,0.4,0.1,1.5,50,1,0.02,0.98,0,58285.82,268.08,1.34312218925468
60,0.5,0.5,0.4,0.1,1.5,50,1,0.02,0.98,0,29809.02,248.48,1.34312218925468
100,0.5,0.5,0.4,0.1,1.5,50,1,0.02,0.98,0,28003.24,240.64,1.34312218925468
10,1,0.5,0.4,0.1,1.5,50,0.14,0.02,0.12,0,180603.571428571,272,1.34312218925468
30,1,0.5,0.4,0.1,1.5,50,1,0.02,0.98,0,130155.3,244.56,1.34312218925468
60,1,0.5,0.4,0.1,1.5,50,1,0.02,0.98,0,84232.04,219.08,1.34312218925468
100,1,0.5,0.4,0.1,1.5,50,1,0.02,0.98,0,62202.5,205.36,0.896375422173214
10,1.5,0.5,0.4,0.1,1.5,50,0.04,0.02,0.02,0,18906,223,1.34312218925468
30,1.5,0.5,0.4,0.1,1.5,50,0.28,0.02,0.26,0,177084.214285714,230,1.34312218925468
60,1.5,0.5,0.4,0.1,1.5,50,0.86,0.02,0.84,0,240829.906976744,187.674418604651,0.896375422173214
100,1.5,0.5,0.4,0.1,1.5,50,0.94,0.02,0.92,0,230514.744680851,178.170212765957,0.896375422173214
10,0.5,0.6,0.4,0.1,1.5,50,1,0,1,0,105231.64,270.04,NA
30,0.5,0.6,0.4,0.1,1.5,50,1,0,1,0,19220.84,268.08,NA
60,0.5,0.6,0.4,0.1,1.5,50,1,0,1,0,11606.72,260.24,NA
100,0.5,0.6,0.4,0.1,1.5,50,1,0,1,0,10187.32,248.48,NA
10,1,0.6,0.4,0.1,1.5,50,0.84,0,0.84,0,161905.214285714,269.666666666667,NA
30,1,0.6,0.4,0.1,1.5,50,1,0,1,0,42733.6,256.32,NA
60,1,0.6,0.4,0.1,1.5,50,1,0,1,0,21356.72,228.88,NA
100,1,0.6,0.4,0.1,1.5,50,1,0,1,0,17619.56,207.32,NA
10,1.5,0.6,0.4,0.1,1.5,50,0.2,0,0.2,0,188318.9,272,NA
30,1.5,0.6,0.4,0.1,1.5,50,1,0,1,0,125301.48,224.96,NA
60,1.5,0.6,0.4,0.1,1.5,50,1,0,1,0,76036.94,189.68,NA
100,1.5,0.6,0.4,0.1,1.5,50,1,0,1,0,53081.08,177.92,NA
10,0.5,0.7,0.4,0.1,1.5,50,1,0,1,0,54391.66,272,NA
30,0.5,0.7,0.4,0.1,1.5,50,1,0,1,0,11593.26,268.08,NA
60,0.5,0.7,0.4,0.1,1.5,50,1,0,1,0,7166.3,260.24,NA
100,0.5,0.7,0.4,0.1,1.5,50,1,0,1,0,5924.72,248.48,NA
10,1,0.7,0.4,0.1,1.5,50,1,0,1,0,94010.36,272,NA
30,1,0.7,0.4,0.1,1.5,50,1,0,1,0,19354.84,254.36,NA
60,1,0.7,0.4,0.1,1.5,50,1,0,1,0,10657.94,221.04,NA
100,1,0.7,0.4,0.1,1.5,50,1,0,1,0,8687.6,205.36,NA
10,1.5,0.7,0.4,0.1,1.5,50,0.54,0,0.54,0,198334.074074074,264.740740740741,NA
30,1.5,0.7,0.4,0.1,1.5,50,1,0,1,0,62083.78,223,NA
60,1.5,0.7,0.4,0.1,1.5,50,1,0,1,0,29082.46,189.68,NA
100,1.5,0.7,0.4,0.1,1.5,50,1,0,1,0,20874.26,179.88,NA
10,0.5,0.5,0.2,0.5,1.5,50,1,0,1,0,106480.68,2563,NA
30,0.5,0.5,0.2,0.5,1.5,50,1,0,1,0,19319.36,1970.36,NA
60,0.5,0.5,0.2,0.5,1.5,50,1,0,1,0,10582.8,1637,NA
100,0.5,0.5,0.2,0.5,1.5,50,1,0,1,0,8602.08,1637,NA
10,1,0.5,0.2,0.5,1.5,50,1,0,1,0,220461.72,2563,NA
30,1,0.5,0.2,0.5,1.5,50,1,0,1,0,41884.26,1637,NA
60,1,0.5,0.2,0.5,1.5,50,1,0,1,0,20831.78,1637,NA
100,1,0.5,0.2,0.5,1.5,50,1,0,1,0,15429.5,1637,NA
10,1.5,0.5,0.2,0.5,1.5,50,0.22,0,0.22,0,323298.363636364,2563,NA
30,1.5,0.5,0.2,0.5,1.5,50,1,0,1,0,232217,1637,NA
60,1.5,0.5,0.2,0.5,1.5,50,1,0,1,0,100602.62,1637,NA
100,1.5,0.5,0.2,0.5,1.5,50,1,0,1,0,59640.06,1613.36,NA
10,0.5,0.6,0.2,0.5,1.5,50,1,0,1,0,60053.84,2563,NA
30,0.5,0.6,0.2,0.5,1.5,50,1,0,1,0,11948.56,1933.32,NA
60,0.5,0.6,0.2,0.5,1.5,50,1,0,1,0,6907.72,1637,NA
100,0.5,0.6,0.2,0.5,1.5,50,1,0,1,0,5804.94,1637,NA
10,1,0.6,0.2,0.5,1.5,50,1,0,1,0,132225.38,2563,NA
30,1,0.6,0.2,0.5,1.5,50,1,0,1,0,19811.86,1655.52,NA
60,1,0.6,0.2,0.5,1.5,50,1,0,1,0,11038.24,1637,NA
100,1,0.6,0.2,0.5,1.5,50,1,0,1,0,8600.18,1637,NA
10,1.5,0.6,0.2,0.5,1.5,50,0.86,0,0.86,0,320147.255813953,2519.93023255814,NA
30,1.5,0.6,0.2,0.5,1.5,50,1,0,1,0,95916.78,1637,NA
60,1.5,0.6,0.2,0.5,1.5,50,1,0,1,0,34193.02,1637,NA
100,1.5,0.6,0.2,0.5,1.5,50,1,0,1,0,23634.44,1625.18,NA
10,0.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,42568,2563,1.79214971313545
30,0.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,8464.48,2100,1.79214971313545
60,0.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,5256.9,1637,1.34383656414251
100,0.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,4427.14,1637,1.34383656414251
10,1,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,86717.4,2563,1.79214971313545
30,1,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,12656.84,1637,1.34383656414251
60,1,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,7443.98,1637,1.34383656414251
100,1,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,5952.34,1637,1.34383656414251
10,1.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,257636.2,2470.4,1.79214971313545
30,1.5,0.7,0.2,0.5,1.5,50,1,0,1,0,44361.34,1637,NA
60,1.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,18561.94,1637,0.447891932746267
100,1.5,0.7,0.2,0.5,1.5,50,1,0.02,0.98,0,12658.14,1589.72,1.34383656414251
10,0.5,0.5,0.3,0.5,1.5,50,1,0,1,0,174837.44,2563,NA
30,0.5,0.5,0.3,0.5,1.5,50,1,0,1,0,31199.12,1803.68,NA
60,0.5,0.5,0.3,0.5,1.5,50,1,0,1,0,18198.52,1637,NA
100,0.5,0.5,0.3,0.5,1.5,50,1,0,1,0,14482.72,1637,NA
10,1,0.5,0.3,0.5,1.5,50,0.96,0,0.96,0,316727.354166667,2563,NA
30,1,0.5,0.3,0.5,1.5,50,1,0,1,0,104875.68,1655.52,NA
60,1,0.5,0.3,0.5,1.5,50,1,0,1,0,44201.52,1637,NA
100,1,0.5,0.3,0.5,1.5,50,1,0,1,0,31392.06,1637,NA
10,1.5,0.5,0.3,0.5,1.5,50,0.04,0,0.04,0,118670,2563,NA
30,1.5,0.5,0.3,0.5,1.5,50,0.5,0,0.5,0,305829.92,1637,NA
60,1.5,0.5,0.3,0.5,1.5,50,0.84,0,0.84,0,248537.976190476,1637,NA
100,1.5,0.5,0.3,0.5,1.5,50,0.98,0,0.98,0,184561.795918367,1600.81632653061,NA
10,0.5,0.6,0.3,0.5,1.5,50,1,0,1,0,85824,2563,NA
30,0.5,0.6,0.3,0.5,1.5,50,1,0,1,0,15948.82,2007.4,NA
60,0.5,0.6,0.3,0.5,1.5,50,1,0,1,0,8977.06,1637,NA
100,0.5,0.6,0.3,0.5,1.5,50,1,0,1,0,7632.84,1637,NA
10,1,0.6,0.3,0.5,1.5,50,1,0,1,0,197396.12,2563,NA
30,1,0.6,0.3,0.5,1.5,50,1,0,1,0,30174.38,1692.56,NA
60,1,0.6,0.3,0.5,1.5,50,1,0,1,0,15273.26,1637,NA
100,1,0.6,0.3,0.5,1.5,50,1,0,1,0,12817.02,1637,NA
10,1.5,0.6,0.3,0.5,1.5,50,0.42,0,0.42,0,322769.619047619,2563,NA
30,1.5,0.6,0.3,0.5,1.5,50,1,0,1,0,190621.84,1655.52,NA
60,1.5,0.6,0.3,0.5,1.5,50,1,0,1,0,74082.6,1637,NA
100,1.5,0.6,0.3,0.5,1.5,50,1,0,1,0,44890.3,1613.36,NA
10,0.5,0.7,0.3,0.5,1.5,50,1,0,1,0,50418.02,2563,NA
30,0.5,0.7,0.3,0.5,1.5,50,1,0,1,0,10667.24,2100,NA
60,0.5,0.7,0.3,0.5,1.5,50,1,0,1,0,6345.16,1637,NA
100,0.5,0.7,0.3,0.5,1.5,50,1,0,1,0,5506.88,1637,NA
10,1,0.7,0.3,0.5,1.5,50,1,0,1,0,121313.7,2563,NA
30,1,0.7,0.3,0.5,1.5,50,1,0,1,0,17988.86,1637,NA
60,1,0.7,0.3,0.5,1.5,50,1,0,1,0,9733.1,1637,NA
100,1,0.7,0.3,0.5,1.5,50,1,0,1,0,8078.94,1637,NA
10,1.5,0.7,0.3,0.5,1.5,50,0.88,0,0.88,0,317107.659090909,2520.90909090909,NA
30,1.5,0.7,0.3,0.5,1.5,50,1,0,1,0,73917.86,1637,NA
60,1.5,0.7,0.3,0.5,1.5,50,1,0,1,0,28191.64,1637,NA
100,1.5,0.7,0.3,0.5,1.5,50,1,0,1,0,20959.68,1625.18,NA
10,0.5,0.5,0.4,0.5,1.5,50,0.88,0.02,0.86,0,316840.636363636,2563,3.58625384932276
30,0.5,0.5,0.4,0.5,1.5,50,1,0.02,0.98,0,100513.44,1877.76,3.58625384932276
60,0.5,0.5,0.4,0.5,1.5,50,1,0.02,0.98,0,61892.34,1637,3.13794070032982
100,0.5,0.5,0.4,0.5,1.5,50,1,0.02,0.98,0,59428.96,1637,3.13794070032982
10,1,0.5,0.4,0.5,1.5,50,0.12,0.02,0.1,0,195693.333333333,2563,3.58625384932276
30,1,0.5,0.4,0.5,1.5,50,0.44,0.02,0.42,0,284238.590909091,1637,3.13794070032982
60,1,0.5,0.4,0.5,1.5,50,0.74,0.02,0.72,0,248465.648648649,1637,3.13794070032982
100,1,0.5,0.4,0.5,1.5,50,0.98,0.02,0.96,0,199410.326530612,1637,3.13794070032982
10,1.5,0.5,0.4,0.5,1.5,50,0.04,0.02,0.02,0,72451.5,2100,3.58625384932276
30,1.5,0.5,0.4,0.5,1.5,50,0.12,0.02,0.1,0,225789.166666667,1637,3.13794070032982
60,1.5,0.5,0.4,0.5,1.5,50,0.12,0.02,0.1,0,187971,1637,3.13794070032982
100,1.5,0.5,0.4,0.5,1.5,50,0.12,0.02,0.1,0,174318.166666667,1538.5,3.13794070032982
10,0.5,0.6,0.4,0.5,1.5,50,1,0,1,0,136828.6,2563,NA
30,0.5,0.6,0.4,0.5,1.5,50,1,0,1,0,24287.84,2100,NA
60,0.5,0.6,0.4,0.5,1.5,50,1,0,1,0,16861.82,1637,NA
100,0.5,0.6,0.4,0.5,1.5,50,1,0,1,0,14987.84,1637,NA
10,1,0.6,0.4,0.5,1.5,50,0.98,0,0.98,0,306951.020408163,2563,NA
30,1,0.6,0.4,0.5,1.5,50,1,0,1,0,78032.18,1637,NA
60,1,0.6,0.4,0.5,1.5,50,1,0,1,0,35634.58,1637,NA
100,1,0.6,0.4,0.5,1.5,50,1,0,1,0,28355.48,1637,NA
10,1.5,0.6,0.4,0.5,1.5,50,0.04,0,0.04,0,182417.5,2563,NA
30,1.5,0.6,0.4,0.5,1.5,50,0.5,0,0.5,0,310031.44,1637,NA
60,1.5,0.6,0.4,0.5,1.5,50,0.94,0,0.94,0,241055.276595745,1637,NA
100,1.5,0.6,0.4,0.5,1.5,50,1,0,1,0,157781.24,1613.36,NA
10,0.5,0.7,0.4,0.5,1.5,50,1,0,1,0,70023.86,2563,NA
30,0.5,0.7,0.4,0.5,1.5,50,1,0,1,0,14179.88,2044.44,NA
